timer,CdA,speed,power,heartrate,cadence
4266182,0.2620219069444400,930.972857142857,163,122,87
4267232,0.2658591451575730,930.972857142857,177,122,88
4267232,0.2658591451575730,930.972857142857,177,122,88
4268516,0.2598388101711860,930.972857142857,177,122,88
4268516,0.2598388101711860,930.972857142857,177,122,88
4269666,0.26368437877375600,930.972857142857,164,122,88
4269666,0.26368437877375600,930.972857142857,164,122,88
4269882,0.27281841690305800,930.972857142857,177,122,86
4269882,0.27281841690305800,930.972857142857,177,122,86
4271149,0.2662685052664690,939.0071428571430,168,122,90
4271149,0.2662685052664690,939.0071428571430,168,122,90
4272416,0.26919529133363900,946.0371428571430,165,122,90
4272416,0.26919529133363900,946.0371428571430,165,122,90
4272649,0.27786795481937500,946.0371428571430,146,122,89
4272649,0.27786795481937500,946.0371428571430,146,122,89
4274966,0.28105522054018800,952.0628571428570,158,121,90
4274966,0.28105522054018800,952.0628571428570,158,121,90
4275433,0.3014155050162210,952.0628571428570,165,120,90
4275433,0.3014155050162210,952.0628571428570,165,120,90
4276483,0.30119123119141000,955.0757142857140,137,120,89
4276483,0.30119123119141000,955.0757142857140,137,120,89
4277183,0.2986539919272740,956.0800000000000,140,118,91
4277183,0.2986539919272740,956.0800000000000,140,118,91
4278466,0.30132784785323900,956.0800000000000,135,117,90
4278466,0.30132784785323900,956.0800000000000,135,117,90
4279633,0.3015636384948460,953.0671428571430,135,116,89
4279633,0.3015636384948460,953.0671428571430,135,116,89
4279983,0.2980161439910810,953.0671428571430,133,116,90
4279983,0.2980161439910810,953.0671428571430,133,116,90
4280916,0.29434166143115600,947.0414285714290,130,116,88
4280916,0.29434166143115600,947.0414285714290,130,116,88
4281150,0.2923809919709300,948.0457142857140,159,115,91
4281150,0.2923809919709300,948.0457142857140,159,115,91
4282416,0.2886632378932580,949.05,150,115,90
4282416,0.2886632378932580,949.05,150,115,90
4283900,0.28287009723972600,951.0585714285710,150,114,90
4283900,0.28287009723972600,951.0585714285710,150,114,90
4284933,0.2866919647089070,951.0585714285710,160,113,90
4284933,0.2866919647089070,951.0585714285710,160,113,90
4286216,0.28471394678180900,952.0628571428570,161,113,90
4286216,0.28471394678180900,952.0628571428570,161,113,90
4286683,0.2858544019942580,952.0628571428570,156,115,89
4286683,0.2858544019942580,952.0628571428570,156,115,89
4287617,0.27540662493616300,952.0628571428570,150,115,91
4287617,0.27540662493616300,952.0628571428570,150,115,91
4288433,0.2776435010158650,954.0714285714290,149,115,90
4288433,0.2776435010158650,954.0714285714290,149,115,90
4289600,0.28063776866094,957.0842857142860,149,115,91
4289600,0.28063776866094,957.0842857142860,149,115,91
4290183,0.2781974361660350,957.0842857142860,141,115,90
4290183,0.2781974361660350,957.0842857142860,141,115,90
4290887,0.2767549701834780,960.0971428571430,173,116,91
4290887,0.2767549701834780,960.0971428571430,173,116,91
4291117,0.2785859597021800,960.0971428571430,170,117,90
4291117,0.2785859597021800,960.0971428571430,170,117,90
4292167,0.2785859597021800,963.1100000000000,160,118,92
4292167,0.2785859597021800,963.1100000000000,160,118,92
4292383,0.27789285627546000,963.1100000000000,152,119,91
4292383,0.27789285627546000,963.1100000000000,152,119,91
4293667,0.2855360456109070,970.14,162,119,92
4293667,0.2855360456109070,970.14,162,119,92
4294934,0.28576992176099500,972.1485714285710,171,120,92
4294934,0.28576992176099500,972.1485714285710,171,120,92
4295400,0.2844878852768150,976.1657142857140,159,121,92
4295400,0.2844878852768150,976.1657142857140,159,121,92
4296667,0.28204962004298800,978.1742857142860,160,121,93
4296667,0.28204962004298800,978.1742857142860,160,121,93
4297367,0.28894217429477200,981.1871428571430,128,121,92
4297367,0.28894217429477200,981.1871428571430,128,121,92
4297600,0.29599000895267700,981.1871428571430,135,121,93
4297600,0.29599000895267700,981.1871428571430,135,121,93
4298884,0.29599000895267700,984.2000000000000,138,119,92
4298884,0.29599000895267700,984.2000000000000,138,119,92
4299684,0.3048230225682370,986.2085714285710,147,119,94
4299684,0.3048230225682370,986.2085714285710,147,119,94
4300967,0.31282131376195000,984.2000000000000,149,117,93
4300967,0.31282131376195000,984.2000000000000,149,117,93
4302351,0.3142921332681990,984.2000000000000,170,116,93
4302351,0.3142921332681990,984.2000000000000,170,116,93
4303384,0.3186284316253770,985.2042857142860,190,115,92
4303384,0.3186284316253770,985.2042857142860,190,115,92
4304084,0.315790020625392,979.1785714285710,166,114,92
4304084,0.315790020625392,979.1785714285710,166,114,92
4304867,0.3172331387697520,979.1785714285710,163,113,93
4304867,0.3172331387697520,979.1785714285710,163,113,93
4305451,0.3177431883938160,979.1785714285710,157,113,93
4305451,0.3177431883938160,979.1785714285710,157,113,93
4306151,0.3166764147211020,980.1828571428570,184,113,93
4306151,0.3166764147211020,980.1828571428570,184,113,93
4306601,0.3166764147211020,980.1828571428570,171,113,92
4306601,0.3166764147211020,980.1828571428570,171,113,92
4307417,0.32041776294258500,985.2042857142860,161,113,93
4307417,0.32041776294258500,985.2042857142860,161,113,93
4307884,0.31974459027116200,990.2257142857140,162,114,95
4307884,0.31974459027116200,990.2257142857140,162,114,95
4308684,0.31974459027116200,990.2257142857140,149,113,93
4308684,0.31974459027116200,990.2257142857140,149,113,93
4309151,0.32247169375297700,992.2342857142860,130,113,90
4309151,0.32247169375297700,992.2342857142860,130,113,90
4310201,0.3240413087105990,991.2300000000000,146,113,99
4310201,0.3240413087105990,991.2300000000000,146,113,99
4310901,0.32444709653509800,987.212857142857,162,113,94
4310901,0.32444709653509800,987.212857142857,162,113,94
4311150,0.32444709653509800,987.212857142857,174,114,92
4311150,0.32444709653509800,987.212857142857,174,114,92
4312170,0.3215481104267620,984.2000000000000,180,114,93
4312170,0.3215481104267620,984.2000000000000,180,114,93
4312634,0.32567374810703200,984.2000000000000,167,115,93
4312634,0.32567374810703200,984.2000000000000,167,115,93
4313434,0.32567374810703200,981.1871428571430,172,115,92
4313434,0.32567374810703200,981.1871428571430,172,115,92
4313668,0.3331995406965880,981.1871428571430,166,115,92
4313668,0.3331995406965880,981.1871428571430,166,115,92
4314718,0.3331995406965880,979.1785714285710,183,114,95
4314718,0.3331995406965880,979.1785714285710,183,114,95
4315418,0.3373765459138400,978.1742857142860,175,114,90
4315418,0.3373765459138400,978.1742857142860,175,114,90
4316334,0.3338563986316840,974.1571428571430,177,114,92
4316334,0.3338563986316840,974.1571428571430,177,114,92
4317368,0.32950584923967800,976.1657142857140,164,114,93
4317368,0.32950584923967800,976.1657142857140,164,114,93
4318635,0.32803959142180900,977.17,166,115,92
4318635,0.32803959142180900,977.17,166,115,92
4319101,0.32990540277815500,977.17,154,115,92
4319101,0.32990540277815500,977.17,154,115,92
4322185,0.33608613775004400,966.1228571428570,154,114,92
4322185,0.33608613775004400,966.1228571428570,154,114,92
4322651,0.3254257390303010,956.0800000000000,154,114,92
4322651,0.3254257390303010,956.0800000000000,154,114,92
4323118,0.3086935133495240,956.0800000000000,154,114,92
4323118,0.3086935133495240,956.0800000000000,154,114,92
4323468,0.30366763014308300,956.0800000000000,166,114,90
4323468,0.30366763014308300,956.0800000000000,166,114,90
4324268,0.3021568763996820,951.0585714285710,165,114,90
4324268,0.3021568763996820,951.0585714285710,165,114,90
4324735,0.3105698768369890,951.0585714285710,164,115,89
4324735,0.3105698768369890,951.0585714285710,164,115,89
4325735,0.3105698768369890,950.0542857142860,180,116,90
4325735,0.3105698768369890,950.0542857142860,180,116,90
4328019,0.3274895158043340,946.0371428571430,174,118,89
4328019,0.3274895158043340,946.0371428571430,174,118,89
4328952,0.3369903930455150,943.0242857142860,176,120,88
4328952,0.3369903930455150,943.0242857142860,176,120,88
4330219,0.3354614470772530,935.9942857142860,186,121,88
4330219,0.3354614470772530,935.9942857142860,186,121,88
4331468,0.3285296440734170,941.0157142857140,191,121,88
4331468,0.3285296440734170,941.0157142857140,191,121,88
4332252,0.32868680183619400,941.0157142857140,167,121,87
4332252,0.32868680183619400,941.0157142857140,167,121,87
4332952,0.3263746871522920,943.0242857142860,169,119,91
4332952,0.3263746871522920,943.0242857142860,169,119,91
4333519,0.3245525717221900,943.0242857142860,189,119,90
4333519,0.3245525717221900,943.0242857142860,189,119,90
4334219,0.3306696466695450,950.0542857142860,185,119,90
4334219,0.3306696466695450,950.0542857142860,185,119,90
4335485,0.32896066712028200,951.0585714285710,188,117,90
4335485,0.32896066712028200,951.0585714285710,188,117,90
4336752,0.3258706154379590,953.0671428571430,167,117,90
4336752,0.3258706154379590,953.0671428571430,167,117,90
4336985,0.32148423585032100,953.0671428571430,159,117,92
4336985,0.32148423585032100,953.0671428571430,159,117,92
4338269,0.33143353926198900,955.0757142857140,167,117,89
4338269,0.33143353926198900,955.0757142857140,167,117,89
4338952,0.3329275067473520,952.0628571428570,189,117,90
4338952,0.3329275067473520,952.0628571428570,189,117,90
4340219,0.3344154979734710,950.0542857142860,177,117,90
4340219,0.3344154979734710,950.0542857142860,177,117,90
4341503,0.33770683666962400,950.0542857142860,183,116,90
4341503,0.33770683666962400,950.0542857142860,183,116,90
4342752,0.3308985766393630,954.0714285714290,165,117,89
4342752,0.3308985766393630,954.0714285714290,165,117,89
4342986,0.32977444171513900,956.0800000000000,177,117,89
4342986,0.32977444171513900,956.0800000000000,177,117,89
4343436,0.32474891356461900,956.0800000000000,190,117,91
4343436,0.32474891356461900,956.0800000000000,190,117,91
4344236,0.32445267873642300,953.0671428571430,196,117,90
4344236,0.32445267873642300,953.0671428571430,196,117,90
4345486,0.3293856669198040,959.092857142857,177,118,90
4345486,0.3293856669198040,959.092857142857,177,118,90
4348253,0.330916126759596,962.1057142857140,170,118,91
4348253,0.330916126759596,962.1057142857140,170,118,91
4349519,0.32517394669166000,963.1100000000000,145,119,91
4349519,0.32517394669166000,963.1100000000000,145,119,91
4350219,0.3164387904341040,956.0800000000000,164,120,90
4350219,0.3164387904341040,956.0800000000000,164,120,90
4351503,0.3121729834836080,958.0885714285710,172,120,91
4351503,0.3121729834836080,958.0885714285710,172,120,91
4352753,0.30257165761052600,959.092857142857,177,120,91
4352753,0.30257165761052600,959.092857142857,177,120,91
4353920,0.30480324282018800,964.1142857142860,150,119,90
4353920,0.30480324282018800,964.1142857142860,150,119,90
4354724,0.3066459142443710,964.1142857142860,171,119,92
4354724,0.3066459142443710,964.1142857142860,171,119,92
4355520,0.3071687494259200,966.1228571428570,162,119,91
4355520,0.3071687494259200,966.1228571428570,162,119,91
4355986,0.3028980772693760,970.14,160,118,91
4355986,0.3028980772693760,970.14,160,118,91
4356686,0.3037519381782180,970.14,156,118,92
4356686,0.3037519381782180,970.14,156,118,92
4357953,0.2963548155990570,972.1485714285710,175,118,92
4357953,0.2963548155990570,972.1485714285710,175,118,92
4359236,0.2889895252166230,969.1357142857140,209,118,90
4359236,0.2889895252166230,969.1357142857140,209,118,90
4360720,0.28735298934560600,971.1442857142860,192,117,92
4360720,0.28735298934560600,971.1442857142860,192,117,92
4361420,0.2846221913766580,972.1485714285710,175,117,93
4361420,0.2846221913766580,972.1485714285710,175,117,93
4362687,0.2843094576133870,966.1228571428570,168,117,90
4362687,0.2843094576133870,966.1228571428570,168,117,90
4363238,0.2849069641140780,961.1014285714290,192,117,92
4363238,0.2849069641140780,961.1014285714290,192,117,92
4364287,0.2833582124806410,957.0842857142860,167,117,90
4364287,0.2833582124806410,957.0842857142860,167,117,90
4364520,0.28217971988435900,957.0842857142860,168,117,90
4364520,0.28217971988435900,957.0842857142860,168,117,90
4365220,0.2830837403970970,953.0671428571430,194,117,90
4365220,0.2830837403970970,953.0671428571430,194,117,90
4365920,0.2827502519586620,953.0671428571430,190,117,89
4365920,0.2827502519586620,953.0671428571430,190,117,89
4366737,0.2833479853389730,950.0542857142860,166,117,89
4366737,0.2833479853389730,950.0542857142860,166,117,89
4367187,0.2821336079062330,950.0542857142860,172,117,88
4367187,0.2821336079062330,950.0542857142860,172,117,88
4367987,0.28314719590339500,945.0328571428570,186,117,91
4367987,0.28314719590339500,945.0328571428570,186,117,91
4368454,0.2846941664746220,946.0371428571430,182,117,89
4368454,0.2846941664746220,946.0371428571430,182,117,89
4369154,0.2799714745504300,948.0457142857140,160,117,89
4369154,0.2799714745504300,948.0457142857140,160,117,89
4370654,0.2783477520494830,945.0328571428570,154,118,89
4370654,0.2783477520494830,945.0328571428570,154,118,89
4371904,0.2809390646551990,940.0114285714290,163,118,88
4371904,0.2809390646551990,940.0114285714290,163,118,88
4372704,0.2819919432522440,936.9985714285710,172,118,87
4372704,0.2819919432522440,936.9985714285710,172,118,87
4373970,0.27982524574507700,936.9985714285710,178,119,89
4373970,0.27982524574507700,936.9985714285710,178,119,89
4375220,0.2820222926514950,933.9857142857140,180,120,88
4375220,0.2820222926514950,933.9857142857140,180,120,88
4376371,0.28791550117224000,929.9685714285710,172,121,88
4376371,0.28791550117224000,929.9685714285710,172,121,88
4376704,0.291442353395135,929.9685714285710,189,121,87
4376704,0.291442353395135,929.9685714285710,189,121,87
4377854,0.29088197136276100,924.9471428571430,176,121,87
4377854,0.29088197136276100,924.9471428571430,176,121,87
4379137,0.29080851629036200,921.9342857142860,170,121,88
4379137,0.29080851629036200,921.9342857142860,170,121,88
4379471,0.2874792558386390,921.9342857142860,186,121,84
4379471,0.2874792558386390,921.9342857142860,186,121,84
4380404,0.3007265593632210,907.8742857142860,215,121,85
4380404,0.3007265593632210,907.8742857142860,215,121,85
4380854,0.3124927772977680,904.8614285714290,186,120,88
4380854,0.3124927772977680,904.8614285714290,186,120,88
4381654,0.3159313934172870,907.8742857142860,162,120,83
4381654,0.3159313934172870,907.8742857142860,162,120,83
4382121,0.3159313934172870,907.8742857142860,201,120,86
4382121,0.3159313934172870,907.8742857142860,201,120,86
4383171,0.3173596731593670,914.9042857142860,188,120,86
4383171,0.3173596731593670,914.9042857142860,188,120,86
4383854,0.31496276061341200,914.9042857142860,196,120,87
4383854,0.31496276061341200,914.9042857142860,196,120,87
4385139,0.32042497566886100,918.9214285714290,199,120,87
4385139,0.32042497566886100,918.9214285714290,199,120,87
4385704,0.3086505994543790,918.9214285714290,181,120,88
4385704,0.3086505994543790,918.9214285714290,181,120,88
4386388,0.3086505994543790,920.93,171,120,87
4386388,0.3086505994543790,920.93,171,120,87
4386954,0.31514703195784200,920.93,195,120,87
4386954,0.31514703195784200,920.93,195,120,87
4387638,0.31430237548206000,923.9428571428570,218,119,88
4387638,0.31430237548206000,923.9428571428570,218,119,88
4388454,0.31430237548206000,926.9557142857140,178,119,88
4388454,0.31430237548206000,926.9557142857140,178,119,88
4389154,0.31463777526577100,925.9514285714290,176,119,85
4389154,0.31463777526577100,925.9514285714290,176,119,85
4390654,0.31994565049122000,928.9642857142860,177,119,90
